0;1;2;3;4
0;1;2;6;
1;2;2;1;
5;3;5;2;
5;4;2;7;
6;5;4;5;
6;6;2;1;
7;7;2;6;
8;8;3;7;
9;9;3;8;
10;10;4;7;
10;11;2;5;
11;12;5;7;
13;13;5;4;
14;14;5;5;
17;15;4;10;
17;16;5;7;
19;17;1;2;
21;18;5;10;
23;19;2;8;
26;20;2;7;
28;21;5;4;
29;22;2;5;
29;23;5;3;
30;24;4;5;
30;25;1;10;
31;26;2;6;
31;27;3;2;
32;28;3;9;
32;29;3;8;
33;30;5;10;
34;31;2;1;
38;32;3;5;
44;33;1;2;
44;34;1;3;
45;35;5;3;
46;36;4;1;
48;37;4;3;
48;38;3;4;
48;39;3;7;
49;40;4;10;
49;41;3;9;
52;42;3;6;
53;43;1;6;
53;44;4;9;
54;45;2;5;
55;46;1;4;
57;47;5;3;
57;48;5;3;
58;49;5;1;
58;50;1;1;
60;51;2;7;
60;52;5;5;
61;53;4;3;
62;54;3;10;
63;55;5;3;
63;56;2;5;
67;57;1;6;
72;58;5;8;
74;59;2;7;
74;60;3;10;
74;61;2;8;
74;62;4;1;
76;63;2;9;
77;64;3;2;
77;65;4;6;
84;66;5;6;
85;67;4;7;
87;68;5;8;
88;69;3;4;
89;70;5;1;
92;71;4;6;
94;72;5;4;
94;73;5;7;
95;74;4;3;
95;75;3;2;
95;76;3;4;
95;77;2;9;
96;78;2;3;
99;79;5;10;
102;80;5;9;
104;81;1;8;
105;82;5;2;
105;83;2;9;
105;84;2;8;
110;85;3;8;
110;86;5;3;
111;87;3;7;
114;88;2;5;
116;89;2;1;
118;90;4;1;
119;91;3;3;
