0;1;2;3;4
0;1;1;5;
2;2;3;2;
4;3;3;9;
4;4;4;4;
5;5;5;9;
9;6;4;1;
10;7;1;10;
14;8;1;8;
16;9;5;8;
16;10;4;6;
17;11;3;2;
21;12;1;1;
22;13;4;3;
23;14;1;5;
24;15;1;4;
25;16;3;10;
25;17;1;5;
25;18;5;4;
26;19;4;6;
27;20;1;8;
28;21;1;8;
30;22;1;2;
36;23;5;3;
38;24;4;3;
39;25;5;8;
39;26;1;4;
40;27;2;5;
46;28;4;5;
48;29;5;6;
49;30;4;5;
54;31;5;4;
57;32;4;1;
57;33;4;10;
58;34;5;6;
59;35;2;6;
60;36;4;5;
63;37;3;1;
65;38;4;5;
65;39;5;8;
71;40;2;4;
73;41;1;6;
74;42;4;9;
79;43;3;1;
80;44;1;4;
82;45;2;2;
82;46;4;7;
83;47;2;4;
84;48;4;8;
87;49;5;1;
94;50;2;4;
95;51;1;4;
95;52;5;2;
95;53;1;3;
96;54;4;1;
98;55;3;9;
101;56;1;4;
109;57;3;10;
112;58;3;6;
113;59;2;7;
114;60;1;3;
115;61;2;6;
116;62;5;7;
116;63;4;2;
117;64;5;7;
118;65;1;6;
