0;1;2;3;4
0;1;1;9;
0;2;4;8;
0;3;2;9;
3;4;5;7;
6;5;1;4;
7;6;3;7;
8;7;3;9;
11;8;2;2;
12;9;1;7;
13;10;4;4;
13;11;4;3;
15;12;5;5;
16;13;3;3;
19;14;2;6;
19;15;2;2;
19;16;3;2;
20;17;4;6;
22;18;4;8;
23;19;1;6;
28;20;4;9;
28;21;4;10;
28;22;2;5;
28;23;2;4;
29;24;1;8;
30;25;3;1;
31;26;1;4;
32;27;1;3;
34;28;2;2;
36;29;3;5;
38;30;1;10;
39;31;4;10;
39;32;3;10;
40;33;2;3;
42;34;1;10;
44;35;1;4;
45;36;2;1;
46;37;4;2;
47;38;2;9;
47;39;4;1;
47;40;4;3;
50;41;5;6;
52;42;4;9;
52;43;3;7;
54;44;4;9;
54;45;3;2;
58;46;4;2;
60;47;3;5;
61;48;3;1;
65;49;5;1;
65;50;5;7;
67;51;4;1;
67;52;1;1;
68;53;5;3;
69;54;2;1;
70;55;3;10;
70;56;4;9;
74;57;5;7;
75;58;4;9;
76;59;4;8;
81;60;3;3;
83;61;5;1;
85;62;2;6;
88;63;2;6;
90;64;2;4;
91;65;3;2;
92;66;3;8;
95;67;5;4;
96;68;4;5;
96;69;1;8;
99;70;3;4;
101;71;4;4;
103;72;2;7;
105;73;2;1;
105;74;1;1;
106;75;4;10;
108;76;1;1;
113;77;4;5;
118;78;4;4;
