0;1;2;3;4
0;1;1;4;
0;2;3;8;
1;3;3;9;
2;4;1;9;
2;5;2;8;
5;6;5;7;
8;7;2;1;
11;8;3;10;
12;9;1;7;
13;10;1;1;
13;11;3;10;
16;12;1;2;
16;13;4;5;
19;14;4;4;
25;15;2;4;
26;16;3;1;
29;17;4;3;
29;18;2;4;
33;19;3;9;
33;20;3;8;
33;21;2;9;
36;22;3;10;
38;23;4;1;
42;24;1;9;
42;25;1;1;
43;26;4;4;
44;27;2;3;
44;28;1;1;
44;29;2;1;
45;30;1;8;
45;31;2;8;
47;32;3;3;
54;33;1;6;
54;34;4;1;
54;35;5;1;
57;36;2;5;
62;37;5;3;
63;38;3;7;
65;39;3;7;
68;40;5;5;
69;41;1;7;
70;42;3;8;
71;43;3;2;
71;44;2;3;
74;45;5;2;
77;46;1;5;
77;47;5;3;
78;48;5;9;
79;49;5;5;
82;50;3;10;
86;51;4;3;
86;52;1;5;
88;53;5;3;
89;54;1;5;
89;55;2;7;
89;56;1;10;
91;57;5;1;
94;58;1;6;
96;59;1;7;
96;60;4;4;
97;61;4;6;
98;62;3;3;
98;63;2;1;
99;64;4;10;
100;65;5;10;
100;66;5;10;
101;67;4;1;
103;68;1;8;
114;69;1;9;
115;70;4;1;
115;71;1;8;
116;72;5;9;
117;73;5;9;
119;74;5;10;
