0;1;2;3;4
3;1;3;5;
7;2;3;10;
12;3;2;7;
15;4;2;10;
18;5;2;10;
19;6;1;8;
19;7;2;9;
20;8;4;4;
20;9;2;6;
22;10;2;5;
22;11;5;7;
22;12;5;4;
22;13;5;8;
25;14;3;8;
31;15;2;4;
32;16;3;4;
36;17;2;5;
37;18;5;3;
37;19;4;3;
39;20;5;5;
44;21;2;7;
47;22;3;10;
51;23;5;6;
52;24;3;10;
55;25;3;4;
59;26;5;8;
62;27;3;10;
66;28;2;4;
67;29;3;1;
67;30;4;7;
69;31;1;1;
71;32;4;2;
80;33;5;6;
80;34;5;2;
81;35;2;9;
94;36;3;5;
98;37;5;6;
99;38;4;10;
100;39;2;1;
100;40;1;9;
102;41;3;6;
103;42;1;7;
104;43;4;8;
106;44;1;2;
108;45;2;10;
114;46;3;6;
115;47;4;10;
116;48;2;9;
117;49;5;6;
118;50;1;3;
