0;1;2;3;4
4;1;5;7;
5;2;4;6;
6;3;2;3;
8;4;4;2;
8;5;2;10;
9;6;5;8;
10;7;4;7;
13;8;1;7;
15;9;3;1;
15;10;3;1;
18;11;2;4;
18;12;5;6;
18;13;2;3;
18;14;4;5;
18;15;3;3;
21;16;5;9;
21;17;5;4;
22;18;2;5;
23;19;4;6;
25;20;5;6;
26;21;2;1;
28;22;1;10;
29;23;5;6;
30;24;2;5;
32;25;3;1;
32;26;5;4;
33;27;5;1;
35;28;2;7;
42;29;4;6;
42;30;4;1;
50;31;2;10;
54;32;2;6;
56;33;5;8;
63;34;5;4;
76;35;2;6;
80;36;1;2;
80;37;5;1;
81;38;3;8;
81;39;1;4;
83;40;4;7;
88;41;4;7;
92;42;2;2;
95;43;3;10;
102;44;2;5;
103;45;5;3;
107;46;4;5;
108;47;4;7;
109;48;4;2;
110;49;5;5;
112;50;5;6;
117;51;5;3;
118;52;5;4;
119;53;1;10;
120;54;2;9;
