0;1;2;3;4
0;1;4;7;
1;2;4;1;
3;3;3;7;
4;4;1;3;
6;5;4;10;
6;6;4;6;
6;7;2;7;
7;8;2;9;
7;9;3;8;
8;10;2;3;
9;11;2;6;
11;12;5;3;
12;13;2;1;
12;14;1;5;
12;15;3;8;
17;16;5;1;
17;17;3;4;
20;18;2;9;
21;19;1;4;
21;20;3;9;
24;21;4;4;
24;22;3;10;
28;23;5;10;
28;24;3;1;
29;25;1;1;
29;26;2;3;
30;27;4;6;
33;28;3;5;
34;29;4;7;
34;30;2;7;
35;31;3;2;
35;32;5;10;
35;33;4;6;
36;34;5;4;
36;35;1;10;
41;36;2;1;
41;37;3;8;
42;38;3;2;
44;39;3;8;
49;40;5;9;
50;41;4;1;
51;42;4;6;
53;43;5;2;
55;44;1;10;
55;45;1;3;
55;46;4;2;
57;47;3;9;
58;48;4;2;
59;49;3;5;
60;50;5;5;
61;51;1;3;
63;52;3;8;
66;53;5;6;
66;54;2;2;
67;55;1;5;
67;56;3;10;
69;57;4;5;
71;58;1;2;
72;59;5;7;
73;60;5;9;
74;61;2;5;
74;62;4;6;
74;63;3;3;
76;64;1;4;
76;65;5;8;
80;66;5;8;
80;67;3;7;
84;68;3;10;
84;69;4;6;
85;70;5;8;
85;71;1;8;
86;72;2;2;
87;73;2;3;
88;74;2;8;
88;75;4;9;
94;76;1;1;
95;77;4;2;
95;78;3;9;
96;79;5;10;
97;80;2;7;
98;81;5;9;
98;82;5;6;
103;83;2;2;
104;84;4;5;
104;85;5;8;
106;86;4;3;
106;87;5;10;
106;88;4;5;
110;89;3;9;
110;90;2;3;
112;91;2;10;
112;92;3;2;
115;93;4;1;
116;94;5;1;
118;95;2;1;
118;96;4;1;
120;97;3;4;
