0;1;2;3;4
3;1;2;5;
4;2;5;9;
10;3;1;3;
12;4;1;3;
12;5;3;7;
15;6;5;8;
17;7;3;10;
19;8;5;7;
20;9;2;5;
21;10;3;9;
22;11;3;8;
22;12;5;7;
23;13;3;7;
25;14;2;9;
25;15;2;7;
25;16;5;4;
27;17;3;2;
29;18;3;1;
31;19;4;7;
33;20;3;10;
34;21;5;10;
34;22;1;5;
41;23;4;6;
43;24;4;3;
43;25;2;10;
46;26;2;6;
47;27;1;9;
49;28;3;3;
50;29;1;2;
52;30;2;4;
52;31;3;4;
55;32;5;1;
55;33;1;2;
67;34;1;6;
68;35;5;3;
70;36;5;7;
71;37;5;7;
71;38;2;1;
79;39;5;1;
80;40;1;1;
81;41;3;10;
83;42;3;2;
85;43;4;5;
88;44;1;3;
90;45;1;10;
90;46;1;9;
92;47;3;7;
93;48;1;1;
94;49;1;4;
95;50;5;8;
97;51;5;9;
98;52;3;1;
99;53;5;6;
102;54;1;3;
104;55;1;3;
107;56;3;4;
109;57;1;9;
110;58;3;6;
111;59;5;8;
112;60;3;5;
114;61;1;1;
115;62;2;3;
116;63;3;9;
116;64;2;4;
