0;1;2;3;4
1;1;3;7;
5;2;3;1;
7;3;3;7;
9;4;2;8;
9;5;3;3;
10;6;5;8;
12;7;1;9;
14;8;3;6;
15;9;3;2;
19;10;3;2;
23;11;5;1;
24;12;2;6;
25;13;3;7;
26;14;1;4;
28;15;2;7;
36;16;2;2;
39;17;3;3;
42;18;2;10;
45;19;1;4;
46;20;5;9;
50;21;4;10;
50;22;1;1;
54;23;5;5;
54;24;3;5;
54;25;5;6;
55;26;4;6;
55;27;4;7;
56;28;5;1;
56;29;1;1;
68;30;5;7;
75;31;1;7;
78;32;4;4;
80;33;3;3;
85;34;1;6;
89;35;4;4;
92;36;4;6;
94;37;5;9;
94;38;4;5;
95;39;1;8;
97;40;4;6;
105;41;5;2;
106;42;5;2;
106;43;5;8;
109;44;3;7;
110;45;1;10;
114;46;4;3;
116;47;2;8;
119;48;2;6;
