0;1;2;3;4
1;1;4;7;
1;2;2;5;
10;3;3;10;
12;4;5;1;
18;5;3;3;
22;6;3;2;
23;7;4;7;
23;8;3;4;
24;9;2;4;
25;10;1;3;
27;11;3;4;
29;12;3;6;
29;13;4;9;
38;14;2;3;
39;15;5;6;
42;16;3;8;
53;17;4;6;
53;18;2;6;
54;19;5;2;
58;20;3;10;
62;21;1;8;
63;22;5;1;
67;23;2;1;
69;24;1;2;
74;25;2;5;
75;26;1;5;
83;27;3;3;
83;28;4;6;
84;29;1;10;
88;30;3;10;
90;31;2;2;
93;32;3;5;
94;33;2;9;
94;34;5;9;
95;35;3;5;
99;36;5;6;
101;37;4;3;
101;38;4;9;
102;39;2;6;
103;40;5;6;
104;41;4;7;
106;42;2;8;
109;43;5;7;
111;44;5;8;
113;45;2;7;
114;46;3;6;
120;47;1;3;
