0;1;2;3;4
0;1;5;6;
4;2;1;5;
5;3;3;7;
6;4;5;2;
6;5;5;2;
9;6;2;7;
9;7;1;4;
12;8;5;2;
20;9;5;2;
20;10;2;3;
24;11;4;8;
28;12;5;7;
30;13;3;4;
31;14;4;5;
35;15;2;8;
43;16;2;8;
49;17;4;6;
49;18;1;8;
58;19;5;7;
58;20;1;2;
60;21;5;3;
61;22;2;8;
68;23;4;4;
71;24;2;6;
73;25;4;7;
74;26;4;5;
81;27;4;10;
84;28;4;7;
84;29;2;2;
85;30;1;1;
87;31;4;5;
88;32;3;6;
91;33;3;2;
91;34;5;7;
96;35;5;9;
101;36;3;6;
102;37;5;5;
107;38;2;4;
112;39;5;2;
114;40;2;6;
114;41;3;9;
115;42;4;4;
116;43;4;6;
118;44;4;8;
120;45;2;5;
120;46;2;3;
120;47;3;3;
