0;1;2;3;4
0;1;2;10;
1;2;3;9;
2;3;3;4;
3;4;4;9;
4;5;1;8;
9;6;5;1;
12;7;3;6;
13;8;1;6;
15;9;3;2;
15;10;3;1;
15;11;4;10;
16;12;2;10;
16;13;1;5;
17;14;3;5;
19;15;5;3;
20;16;1;6;
22;17;5;8;
24;18;4;3;
24;19;3;7;
27;20;1;10;
27;21;5;8;
28;22;2;3;
30;23;2;9;
33;24;2;1;
34;25;2;5;
35;26;4;10;
40;27;3;6;
40;28;4;6;
41;29;4;4;
42;30;1;3;
42;31;4;2;
42;32;1;8;
43;33;1;7;
43;34;5;4;
45;35;4;9;
49;36;2;3;
50;37;2;8;
53;38;2;3;
54;39;1;9;
55;40;3;1;
55;41;5;7;
56;42;1;10;
57;43;2;2;
57;44;3;4;
57;45;5;9;
57;46;1;10;
59;47;5;2;
61;48;2;3;
67;49;5;2;
72;50;3;8;
72;51;2;10;
73;52;5;1;
73;53;5;8;
74;54;5;3;
76;55;2;3;
76;56;3;4;
80;57;4;2;
80;58;3;2;
82;59;4;4;
85;60;4;5;
89;61;2;3;
91;62;4;4;
94;63;4;6;
96;64;4;4;
96;65;1;2;
98;66;2;10;
98;67;3;5;
99;68;3;5;
100;69;5;9;
101;70;1;10;
101;71;2;4;
103;72;2;5;
104;73;1;1;
105;74;4;3;
105;75;4;7;
106;76;3;6;
106;77;3;9;
109;78;5;5;
111;79;1;10;
111;80;4;5;
113;81;3;2;
113;82;2;10;
117;83;1;7;
117;84;5;7;
118;85;2;9;
119;86;3;1;
