0;1;2;3;4
3;1;5;2;
7;2;1;1;
8;3;4;8;
12;4;2;4;
12;5;2;4;
13;6;3;2;
13;7;1;2;
14;8;5;9;
15;9;5;4;
17;10;2;5;
19;11;3;3;
24;12;2;1;
28;13;3;8;
31;14;1;1;
32;15;5;3;
32;16;2;2;
32;17;3;1;
34;18;4;7;
34;19;3;1;
34;20;4;10;
34;21;1;6;
34;22;2;9;
34;23;3;5;
35;24;3;6;
36;25;4;7;
37;26;3;2;
40;27;4;8;
40;28;3;9;
45;29;2;10;
46;30;4;2;
47;31;2;8;
47;32;1;3;
48;33;4;9;
48;34;5;8;
50;35;3;5;
52;36;5;10;
53;37;2;1;
53;38;4;4;
56;39;2;5;
57;40;4;7;
57;41;3;6;
58;42;2;7;
62;43;1;4;
62;44;4;9;
62;45;1;8;
64;46;1;1;
64;47;5;9;
65;48;4;1;
68;49;4;1;
68;50;4;5;
69;51;5;9;
70;52;1;6;
73;53;4;8;
75;54;4;1;
76;55;3;6;
77;56;1;2;
78;57;2;2;
78;58;4;6;
80;59;2;9;
82;60;4;7;
84;61;1;7;
87;62;5;10;
91;63;4;1;
92;64;3;10;
94;65;4;4;
94;66;3;5;
101;67;4;5;
102;68;2;9;
102;69;4;10;
105;70;5;7;
106;71;3;5;
108;72;4;7;
115;73;3;2;
117;74;3;6;
118;75;5;2;
119;76;1;3;
