0;1;2;3;4
1;1;3;4;
3;2;3;5;
7;3;3;9;
7;4;4;3;
8;5;1;4;
9;6;1;5;
10;7;5;5;
10;8;1;8;
10;9;5;2;
11;10;3;8;
11;11;2;4;
12;12;3;9;
13;13;4;2;
17;14;5;9;
18;15;3;8;
22;16;3;2;
22;17;3;3;
24;18;2;10;
24;19;1;2;
26;20;4;3;
27;21;4;2;
29;22;4;3;
35;23;4;10;
42;24;1;4;
43;25;5;6;
50;26;1;2;
51;27;2;8;
51;28;2;2;
51;29;1;4;
55;30;3;2;
55;31;3;9;
56;32;3;7;
57;33;2;2;
57;34;2;6;
57;35;5;1;
59;36;1;6;
61;37;4;8;
61;38;2;2;
61;39;1;8;
62;40;5;4;
66;41;4;8;
66;42;1;9;
67;43;5;3;
68;44;3;8;
69;45;2;9;
71;46;5;9;
71;47;2;10;
73;48;3;8;
75;49;2;8;
76;50;5;7;
76;51;2;1;
77;52;1;10;
81;53;2;2;
81;54;3;9;
81;55;4;2;
83;56;1;7;
83;57;5;6;
85;58;5;9;
86;59;3;7;
87;60;2;4;
87;61;5;7;
87;62;1;1;
90;63;3;5;
91;64;1;8;
91;65;3;10;
92;66;5;9;
94;67;4;5;
95;68;5;8;
96;69;3;1;
98;70;4;5;
99;71;1;10;
99;72;4;10;
100;73;1;5;
100;74;1;8;
104;75;3;2;
105;76;3;8;
107;77;4;1;
110;78;2;4;
113;79;1;1;
115;80;5;10;
115;81;4;7;
117;82;4;4;
117;83;2;4;
118;84;2;6;
118;85;2;1;
