0;1;2;3;4
3;1;1;2;
5;2;3;10;
7;3;5;10;
10;4;2;8;
11;5;5;3;
12;6;5;10;
14;7;5;7;
15;8;5;7;
24;9;2;4;
24;10;1;8;
26;11;4;6;
29;12;1;6;
30;13;1;6;
32;14;4;5;
35;15;4;10;
37;16;4;10;
41;17;1;9;
43;18;1;10;
49;19;1;10;
54;20;1;6;
56;21;1;3;
57;22;1;9;
57;23;2;2;
58;24;3;4;
62;25;3;6;
64;26;5;3;
65;27;4;8;
66;28;1;1;
69;29;3;3;
70;30;3;9;
70;31;2;5;
71;32;4;7;
73;33;1;9;
75;34;2;2;
78;35;5;2;
80;36;5;2;
84;37;4;7;
85;38;5;7;
87;39;3;6;
87;40;3;4;
92;41;1;4;
93;42;3;2;
94;43;5;5;
94;44;2;8;
96;45;3;5;
98;46;1;2;
102;47;2;2;
102;48;3;1;
105;49;4;8;
107;50;1;4;
108;51;5;4;
109;52;2;6;
111;53;1;3;
113;54;4;2;
113;55;5;9;
120;56;4;1;
