0;1;2;3;4
0;1;4;2;
4;2;4;4;
6;3;2;8;
7;4;5;3;
11;5;2;8;
14;6;3;6;
14;7;5;4;
14;8;4;1;
16;9;2;10;
16;10;3;7;
17;11;5;10;
18;12;2;3;
18;13;5;10;
21;14;4;4;
24;15;5;1;
24;16;1;5;
28;17;5;8;
39;18;3;4;
40;19;4;8;
40;20;4;5;
47;21;1;9;
47;22;1;7;
48;23;1;1;
56;24;1;8;
57;25;1;8;
57;26;2;7;
58;27;2;10;
62;28;2;2;
63;29;1;8;
68;30;2;7;
68;31;5;2;
69;32;2;3;
70;33;2;8;
70;34;5;1;
74;35;2;5;
77;36;5;7;
81;37;4;8;
86;38;2;2;
86;39;5;6;
89;40;1;7;
92;41;4;9;
93;42;5;2;
94;43;2;2;
96;44;5;6;
100;45;3;10;
101;46;1;5;
104;47;2;7;
105;48;3;2;
110;49;3;1;
114;50;5;9;
117;51;2;2;
118;52;5;8;
