0;1;2;3;4
1;1;3;2;
1;2;3;1;
3;3;1;10;
4;4;5;6;
7;5;5;4;
10;6;1;8;
10;7;2;6;
11;8;1;3;
12;9;1;3;
12;10;2;7;
15;11;2;2;
16;12;3;4;
17;13;5;4;
17;14;1;5;
18;15;2;3;
20;16;3;10;
20;17;5;9;
23;18;2;1;
23;19;1;4;
24;20;2;6;
25;21;1;9;
29;22;2;7;
32;23;2;6;
33;24;5;5;
33;25;4;2;
34;26;5;10;
37;27;4;8;
37;28;5;3;
38;29;5;3;
38;30;3;2;
39;31;1;6;
39;32;4;5;
42;33;2;10;
47;34;4;1;
48;35;5;8;
51;36;3;2;
54;37;1;5;
57;38;3;8;
57;39;5;5;
57;40;2;1;
58;41;5;8;
59;42;5;5;
60;43;5;2;
60;44;5;7;
60;45;2;10;
66;46;2;4;
66;47;5;4;
68;48;5;3;
68;49;4;8;
69;50;1;9;
70;51;1;8;
72;52;5;4;
74;53;3;2;
75;54;1;6;
75;55;3;4;
76;56;2;7;
77;57;1;5;
77;58;3;4;
79;59;2;6;
79;60;2;9;
80;61;1;10;
81;62;3;1;
83;63;3;3;
84;64;1;1;
85;65;2;6;
86;66;5;4;
89;67;2;9;
92;68;4;6;
94;69;1;1;
95;70;4;5;
95;71;4;10;
97;72;3;6;
98;73;3;2;
98;74;2;1;
99;75;2;10;
101;76;5;5;
101;77;4;1;
103;78;2;9;
103;79;2;10;
104;80;1;4;
106;81;1;4;
108;82;5;9;
111;83;3;1;
111;84;4;5;
112;85;5;10;
112;86;2;5;
113;87;3;1;
113;88;2;9;
116;89;3;9;
118;90;1;1;
118;91;2;10;
119;92;5;2;
