0;1;2;3;4
1;1;5;1;
1;2;3;7;
2;3;1;3;
4;4;2;7;
4;5;3;3;
7;6;3;5;
8;7;4;5;
10;8;4;5;
10;9;2;5;
12;10;5;2;
16;11;1;10;
24;12;1;10;
26;13;5;8;
26;14;1;9;
27;15;2;2;
29;16;1;10;
30;17;2;6;
30;18;3;2;
31;19;4;1;
33;20;4;3;
33;21;5;8;
34;22;2;4;
36;23;2;10;
36;24;1;1;
36;25;2;3;
37;26;1;1;
38;27;3;1;
38;28;3;9;
38;29;2;5;
39;30;2;10;
43;31;1;7;
43;32;2;8;
48;33;5;3;
48;34;5;10;
48;35;2;1;
49;36;1;5;
52;37;2;7;
53;38;5;7;
53;39;5;7;
53;40;3;10;
55;41;3;3;
56;42;4;9;
58;43;4;4;
63;44;2;3;
65;45;3;1;
68;46;4;1;
69;47;5;8;
69;48;3;7;
70;49;4;8;
70;50;1;2;
71;51;1;2;
71;52;3;5;
73;53;1;1;
75;54;4;5;
76;55;1;2;
78;56;5;6;
79;57;2;8;
79;58;3;8;
79;59;2;10;
83;60;5;3;
84;61;2;10;
84;62;1;6;
84;63;1;4;
85;64;3;4;
86;65;5;10;
87;66;4;10;
87;67;3;4;
87;68;2;1;
88;69;2;2;
88;70;3;9;
90;71;3;6;
90;72;3;6;
91;73;4;7;
92;74;2;3;
94;75;1;10;
94;76;1;3;
97;77;1;3;
98;78;4;9;
98;79;5;2;
98;80;1;9;
100;81;3;7;
106;82;2;5;
106;83;2;10;
107;84;4;7;
107;85;5;3;
111;86;4;6;
112;87;4;2;
112;88;4;1;
114;89;1;7;
114;90;3;7;
117;91;3;2;
119;92;3;4;
