0;1;2;3;4
0;1;4;1;
1;2;5;1;
2;3;3;4;
6;4;3;1;
7;5;5;4;
10;6;2;3;
13;7;3;1;
14;8;1;7;
16;9;3;8;
17;10;4;5;
17;11;4;2;
21;12;3;10;
21;13;1;6;
21;14;2;9;
24;15;1;6;
26;16;5;4;
26;17;2;1;
27;18;4;10;
30;19;1;10;
30;20;4;6;
30;21;1;7;
33;22;3;4;
33;23;5;5;
36;24;2;8;
37;25;5;4;
39;26;2;7;
41;27;3;7;
43;28;4;10;
44;29;1;4;
46;30;1;10;
48;31;1;8;
48;32;2;7;
52;33;2;5;
52;34;1;3;
54;35;5;6;
54;36;5;5;
55;37;4;1;
56;38;2;4;
58;39;2;7;
59;40;3;5;
60;41;2;2;
61;42;2;4;
61;43;5;10;
61;44;2;6;
69;45;3;9;
70;46;2;1;
71;47;1;2;
73;48;3;10;
75;49;5;2;
75;50;2;8;
80;51;2;2;
80;52;2;1;
80;53;1;3;
80;54;2;3;
83;55;1;10;
87;56;1;1;
88;57;5;9;
89;58;3;9;
90;59;2;4;
90;60;3;2;
92;61;4;7;
94;62;2;9;
95;63;2;9;
96;64;4;9;
97;65;4;4;
98;66;1;10;
98;67;1;3;
99;68;5;4;
101;69;2;7;
103;70;2;4;
104;71;5;4;
106;72;5;1;
107;73;3;8;
110;74;2;4;
115;75;3;7;
117;76;4;2;
118;77;1;1;
118;78;1;7;
118;79;4;10;
