0;1;2;3;4
1;1;4;10;
4;2;1;10;
5;3;2;3;
5;4;2;9;
6;5;2;9;
7;6;5;8;
11;7;2;2;
14;8;3;9;
15;9;1;4;
20;10;1;7;
21;11;5;7;
22;12;3;4;
22;13;2;5;
24;14;5;1;
24;15;4;4;
24;16;5;10;
24;17;3;5;
27;18;1;2;
28;19;1;1;
28;20;5;10;
28;21;4;7;
30;22;3;3;
30;23;1;6;
30;24;4;6;
30;25;5;6;
35;26;4;9;
35;27;2;6;
37;28;2;9;
38;29;2;6;
40;30;4;1;
41;31;4;6;
42;32;2;2;
45;33;3;7;
48;34;4;4;
50;35;2;8;
53;36;5;1;
54;37;3;5;
55;38;2;8;
55;39;2;7;
58;40;2;10;
58;41;3;6;
64;42;4;1;
64;43;5;1;
65;44;4;5;
68;45;2;6;
68;46;5;4;
70;47;5;4;
71;48;2;1;
72;49;5;7;
74;50;1;6;
76;51;2;2;
76;52;5;6;
76;53;3;8;
80;54;1;3;
80;55;5;5;
83;56;2;8;
83;57;4;4;
83;58;5;9;
86;59;5;5;
86;60;5;2;
86;61;1;9;
87;62;4;3;
88;63;4;4;
89;64;4;1;
90;65;2;10;
91;66;4;4;
92;67;3;5;
93;68;1;6;
93;69;3;10;
95;70;1;8;
95;71;1;6;
95;72;5;1;
96;73;4;9;
97;74;2;9;
99;75;3;6;
100;76;4;4;
101;77;3;7;
101;78;5;8;
102;79;5;4;
103;80;4;6;
104;81;2;3;
105;82;4;10;
107;83;5;2;
107;84;2;7;
107;85;4;9;
107;86;2;10;
113;87;1;9;
113;88;2;7;
115;89;4;6;
119;90;3;2;
