0;1;2;3;4
0;1;3;9;
1;2;4;2;
6;3;2;7;
8;4;2;3;
9;5;5;4;
9;6;2;1;
12;7;5;6;
12;8;2;8;
13;9;1;2;
15;10;5;9;
17;11;1;9;
17;12;1;3;
17;13;5;4;
19;14;1;9;
21;15;3;6;
28;16;5;8;
32;17;1;3;
33;18;3;8;
34;19;4;4;
34;20;2;10;
35;21;1;2;
35;22;5;9;
36;23;4;7;
37;24;5;8;
37;25;1;1;
37;26;3;1;
43;27;4;1;
43;28;4;2;
44;29;4;2;
49;30;2;6;
51;31;2;1;
51;32;2;9;
53;33;1;10;
57;34;1;6;
58;35;5;6;
60;36;3;4;
61;37;2;2;
61;38;2;6;
64;39;5;6;
71;40;5;7;
74;41;2;10;
76;42;4;3;
76;43;3;8;
81;44;1;5;
83;45;3;8;
83;46;3;4;
84;47;5;8;
87;48;2;4;
90;49;5;9;
93;50;5;8;
95;51;2;6;
98;52;5;1;
98;53;4;7;
101;54;5;8;
102;55;3;8;
102;56;4;6;
104;57;2;1;
104;58;1;1;
106;59;4;10;
107;60;3;10;
109;61;2;10;
111;62;1;5;
113;63;2;3;
116;64;4;10;
118;65;5;8;
