0;1;2;3;4
2;1;1;6;
3;2;5;6;
3;3;4;2;
4;4;3;2;
5;5;4;1;
7;6;1;9;
8;7;2;4;
10;8;3;10;
11;9;3;5;
15;10;4;5;
18;11;3;8;
19;12;2;7;
20;13;1;9;
22;14;5;9;
24;15;1;9;
25;16;4;8;
27;17;3;6;
29;18;2;2;
30;19;3;6;
32;20;1;7;
32;21;4;2;
33;22;5;1;
34;23;5;1;
36;24;2;2;
37;25;1;5;
38;26;4;3;
38;27;1;9;
39;28;1;4;
40;29;1;2;
47;30;3;3;
48;31;1;7;
48;32;5;3;
49;33;2;1;
50;34;2;8;
50;35;3;3;
51;36;5;6;
53;37;1;4;
54;38;5;3;
54;39;3;5;
54;40;3;4;
57;41;5;2;
60;42;3;10;
60;43;5;7;
60;44;4;1;
62;45;2;9;
64;46;4;6;
70;47;1;4;
70;48;1;3;
70;49;4;1;
74;50;1;9;
75;51;3;10;
76;52;1;4;
76;53;4;3;
77;54;3;4;
79;55;2;5;
88;56;2;6;
96;57;4;2;
96;58;4;2;
97;59;3;8;
98;60;4;10;
99;61;5;2;
100;62;1;9;
106;63;2;4;
106;64;4;1;
109;65;1;4;
114;66;3;6;
120;67;5;3;
