0;1;2;3;4
0;1;4;9;
2;2;1;1;
4;3;5;6;
4;4;2;10;
5;5;4;3;
5;6;2;2;
6;7;1;1;
6;8;5;6;
7;9;5;4;
9;10;2;3;
10;11;1;2;
10;12;2;4;
13;13;2;9;
14;14;1;7;
16;15;5;6;
19;16;5;8;
21;17;4;5;
21;18;4;5;
23;19;4;9;
23;20;1;9;
23;21;2;8;
26;22;4;10;
26;23;1;5;
26;24;3;6;
27;25;5;4;
29;26;1;1;
30;27;1;5;
31;28;1;3;
31;29;4;4;
32;30;1;9;
36;31;1;1;
37;32;5;7;
38;33;1;4;
38;34;5;6;
38;35;2;3;
39;36;2;10;
42;37;2;4;
43;38;2;7;
44;39;1;10;
48;40;3;2;
52;41;5;3;
58;42;4;2;
60;43;4;8;
61;44;5;10;
62;45;4;10;
62;46;3;1;
67;47;2;8;
68;48;4;5;
68;49;3;3;
74;50;5;5;
81;51;2;2;
81;52;5;5;
83;53;3;4;
84;54;5;8;
85;55;2;6;
85;56;2;4;
91;57;3;9;
91;58;4;4;
93;59;4;9;
95;60;5;6;
97;61;4;9;
106;62;5;8;
107;63;1;9;
110;64;3;9;
110;65;3;6;
113;66;4;2;
117;67;5;3;
117;68;5;2;
120;69;3;9;
