0;1;2;3;4
1;1;4;7;
2;2;3;10;
3;3;4;1;
5;4;3;7;
5;5;1;3;
5;6;4;4;
5;7;1;1;
5;8;5;5;
6;9;1;7;
7;10;1;2;
9;11;5;8;
9;12;1;7;
11;13;1;1;
12;14;2;5;
12;15;1;5;
20;16;3;6;
24;17;3;10;
26;18;4;1;
28;19;3;1;
29;20;4;8;
29;21;5;5;
29;22;5;10;
30;23;5;9;
31;24;4;10;
34;25;5;10;
36;26;4;2;
42;27;5;4;
42;28;5;6;
43;29;2;7;
45;30;1;4;
46;31;1;10;
47;32;5;6;
47;33;5;2;
47;34;4;6;
48;35;3;3;
48;36;2;2;
49;37;3;1;
49;38;2;8;
49;39;2;1;
51;40;2;4;
58;41;1;8;
60;42;1;5;
61;43;2;5;
62;44;3;1;
65;45;2;6;
70;46;2;1;
71;47;2;6;
71;48;4;7;
73;49;3;9;
75;50;5;3;
75;51;5;5;
77;52;4;7;
79;53;2;3;
79;54;4;9;
79;55;4;8;
80;56;2;7;
81;57;4;5;
81;58;2;7;
82;59;5;10;
84;60;5;2;
84;61;5;1;
86;62;4;4;
86;63;2;8;
87;64;1;2;
88;65;5;5;
91;66;2;1;
91;67;4;4;
92;68;2;7;
92;69;2;8;
98;70;3;7;
101;71;1;10;
104;72;2;1;
108;73;5;9;
108;74;2;9;
109;75;3;8;
115;76;5;10;
115;77;3;4;
115;78;5;9;
116;79;4;1;
119;80;1;3;
119;81;4;8;
119;82;3;8;
