0;1;2;3;4
2;1;1;4;
3;2;5;9;
4;3;2;2;
4;4;4;3;
5;5;3;1;
10;6;4;3;
14;7;4;6;
17;8;5;8;
18;9;2;10;
18;10;2;8;
20;11;5;5;
21;12;4;2;
21;13;2;5;
22;14;1;2;
22;15;4;9;
22;16;2;2;
28;17;5;8;
30;18;1;2;
30;19;1;2;
34;20;3;4;
36;21;5;3;
36;22;2;10;
39;23;1;2;
41;24;1;10;
41;25;4;10;
44;26;2;1;
47;27;5;7;
47;28;1;3;
48;29;1;8;
53;30;4;2;
53;31;3;10;
54;32;2;2;
54;33;3;3;
55;34;5;5;
56;35;3;4;
56;36;3;2;
56;37;3;8;
61;38;4;3;
66;39;4;2;
68;40;3;5;
68;41;1;9;
70;42;2;5;
71;43;2;10;
72;44;5;10;
72;45;2;10;
73;46;1;1;
74;47;2;10;
74;48;4;10;
74;49;2;2;
77;50;5;1;
78;51;1;5;
79;52;4;3;
80;53;4;8;
80;54;2;9;
80;55;2;2;
83;56;3;10;
83;57;4;7;
85;58;5;2;
85;59;4;8;
88;60;5;5;
89;61;4;5;
90;62;2;3;
90;63;2;8;
91;64;4;5;
93;65;3;5;
93;66;4;6;
95;67;1;9;
99;68;4;10;
99;69;1;6;
101;70;3;7;
102;71;4;10;
104;72;2;10;
105;73;3;1;
105;74;3;4;
107;75;2;8;
109;76;3;10;
111;77;4;3;
115;78;1;3;
117;79;2;2;
118;80;5;10;
