0;1;2;3;4
0;1;1;5;
0;2;3;8;
5;3;5;6;
5;4;5;5;
7;5;2;10;
8;6;3;6;
11;7;5;7;
14;8;1;1;
15;9;1;10;
16;10;5;9;
17;11;4;6;
17;12;1;9;
19;13;1;9;
20;14;2;1;
22;15;3;2;
23;16;3;3;
27;17;5;6;
29;18;5;2;
31;19;1;4;
34;20;5;5;
37;21;1;9;
38;22;1;7;
41;23;5;5;
45;24;2;2;
45;25;5;10;
47;26;1;3;
48;27;2;9;
53;28;3;4;
57;29;4;5;
58;30;4;10;
59;31;5;6;
63;32;3;10;
64;33;2;4;
66;34;2;9;
67;35;5;3;
67;36;2;4;
68;37;2;3;
72;38;4;2;
74;39;4;1;
77;40;4;10;
77;41;5;4;
80;42;5;2;
80;43;3;2;
80;44;3;4;
83;45;2;2;
84;46;3;6;
84;47;5;9;
85;48;3;9;
89;49;2;8;
91;50;2;2;
91;51;4;5;
95;52;5;10;
97;53;3;2;
98;54;1;7;
99;55;3;8;
102;56;2;7;
103;57;1;6;
104;58;1;8;
105;59;2;3;
107;60;2;3;
114;61;3;10;
115;62;4;6;
116;63;4;10;
118;64;2;6;
119;65;1;3;
