0;1;2;3;4
0;1;2;9;
0;2;4;6;
0;3;4;9;
1;4;2;6;
1;5;2;2;
2;6;2;9;
6;7;4;2;
9;8;2;8;
10;9;4;7;
10;10;5;4;
11;11;4;4;
13;12;2;8;
14;13;5;1;
17;14;5;7;
17;15;3;10;
18;16;2;1;
19;17;5;6;
21;18;4;3;
24;19;2;4;
25;20;3;2;
27;21;1;7;
41;22;4;2;
44;23;2;2;
48;24;5;10;
49;25;1;3;
49;26;3;9;
50;27;2;5;
51;28;4;8;
51;29;1;8;
56;30;3;8;
60;31;1;6;
61;32;4;4;
62;33;1;7;
63;34;5;6;
66;35;3;8;
67;36;4;2;
68;37;4;5;
68;38;5;1;
69;39;1;9;
72;40;2;9;
79;41;4;2;
80;42;2;2;
80;43;1;3;
81;44;2;1;
82;45;5;5;
82;46;1;7;
85;47;4;3;
87;48;5;8;
88;49;4;4;
88;50;1;2;
89;51;4;2;
91;52;3;7;
92;53;1;5;
92;54;2;6;
94;55;3;9;
98;56;1;8;
98;57;3;2;
100;58;1;2;
101;59;5;1;
105;60;1;6;
107;61;1;1;
108;62;5;7;
112;63;3;7;
112;64;3;10;
115;65;4;8;
116;66;3;10;
120;67;3;2;
