0;1;2;3;4
0;1;3;5;
1;2;4;9;
2;3;3;8;
4;4;1;3;
9;5;5;7;
9;6;4;4;
10;7;1;8;
11;8;1;7;
12;9;5;3;
14;10;3;6;
16;11;5;4;
20;12;2;2;
20;13;1;1;
23;14;4;7;
23;15;1;3;
26;16;5;6;
26;17;1;7;
27;18;1;6;
28;19;5;7;
28;20;3;8;
29;21;5;7;
32;22;2;3;
34;23;5;4;
35;24;1;3;
36;25;3;7;
38;26;4;8;
41;27;1;3;
43;28;2;5;
43;29;2;2;
45;30;4;5;
47;31;2;5;
47;32;4;8;
48;33;4;7;
49;34;4;4;
51;35;5;8;
57;36;3;6;
58;37;5;3;
59;38;2;6;
60;39;1;1;
61;40;5;5;
62;41;2;4;
63;42;4;10;
66;43;4;9;
70;44;2;6;
73;45;5;8;
74;46;5;6;
75;47;1;7;
79;48;1;7;
83;49;3;3;
84;50;4;4;
85;51;1;8;
85;52;5;2;
87;53;4;6;
88;54;3;8;
89;55;5;1;
90;56;4;7;
93;57;1;10;
93;58;3;9;
94;59;1;5;
95;60;5;10;
96;61;4;4;
98;62;4;4;
101;63;4;7;
102;64;3;10;
105;65;4;8;
105;66;2;6;
106;67;5;2;
111;68;1;3;
116;69;2;1;
116;70;4;10;
117;71;4;10;
118;72;5;1;
