0;1;2;3;4
1;1;4;1;
2;2;3;9;
4;3;3;8;
6;4;2;8;
6;5;3;9;
7;6;5;5;
7;7;1;8;
10;8;2;6;
12;9;1;1;
13;10;3;9;
17;11;2;2;
18;12;2;2;
19;13;2;6;
21;14;4;7;
22;15;3;2;
26;16;2;9;
27;17;4;9;
31;18;2;2;
32;19;5;5;
33;20;5;3;
34;21;1;9;
34;22;5;2;
34;23;1;6;
36;24;4;9;
38;25;1;9;
40;26;3;5;
42;27;4;1;
46;28;1;7;
47;29;2;7;
48;30;2;7;
50;31;1;6;
52;32;5;10;
53;33;4;2;
55;34;5;8;
56;35;2;10;
56;36;4;4;
56;37;3;7;
57;38;5;7;
58;39;4;8;
58;40;3;3;
59;41;5;6;
60;42;1;1;
60;43;5;2;
63;44;3;2;
64;45;1;5;
65;46;2;10;
69;47;5;2;
70;48;1;9;
71;49;3;4;
73;50;4;9;
75;51;5;8;
75;52;5;1;
76;53;1;1;
77;54;3;4;
78;55;3;2;
78;56;5;2;
79;57;1;2;
82;58;3;1;
83;59;1;10;
84;60;1;4;
85;61;4;10;
85;62;1;7;
86;63;4;9;
88;64;3;7;
89;65;2;2;
90;66;4;2;
91;67;2;9;
92;68;5;3;
94;69;2;3;
95;70;5;8;
95;71;4;8;
95;72;3;4;
95;73;4;4;
96;74;4;2;
96;75;4;2;
96;76;5;3;
97;77;4;10;
98;78;5;4;
98;79;2;8;
105;80;3;7;
105;81;3;5;
105;82;2;2;
105;83;3;9;
106;84;2;10;
106;85;5;4;
106;86;1;2;
109;87;1;5;
110;88;1;8;
110;89;3;5;
110;90;2;3;
114;91;2;9;
114;92;5;7;
114;93;3;1;
115;94;3;7;
119;95;1;3;
119;96;3;9;
120;97;1;9;
120;98;2;9;
