0;1;2;3;4
1;1;5;7;
2;2;4;1;
3;3;3;10;
4;4;1;7;
5;5;5;4;
5;6;5;2;
7;7;3;3;
7;8;5;2;
8;9;5;3;
11;10;5;9;
12;11;1;6;
16;12;1;4;
18;13;4;5;
19;14;3;5;
21;15;4;4;
22;16;3;10;
22;17;5;2;
22;18;1;4;
26;19;4;4;
31;20;3;5;
31;21;4;5;
34;22;5;3;
35;23;1;3;
36;24;2;2;
39;25;4;2;
41;26;1;7;
41;27;5;9;
42;28;2;10;
45;29;2;9;
51;30;3;8;
52;31;1;3;
54;32;3;9;
54;33;2;6;
56;34;5;9;
56;35;3;9;
57;36;3;4;
57;37;2;1;
57;38;3;2;
57;39;1;9;
59;40;5;1;
59;41;3;4;
60;42;1;8;
61;43;4;1;
61;44;2;2;
61;45;2;10;
63;46;4;7;
64;47;5;9;
64;48;2;8;
64;49;1;7;
64;50;5;4;
65;51;2;5;
66;52;4;6;
68;53;2;4;
68;54;3;6;
69;55;1;3;
70;56;2;1;
70;57;3;9;
71;58;2;4;
71;59;5;6;
71;60;2;4;
75;61;5;9;
75;62;4;3;
77;63;1;3;
79;64;3;8;
81;65;5;6;
85;66;2;3;
87;67;4;4;
89;68;5;3;
89;69;2;2;
89;70;3;5;
94;71;3;9;
97;72;2;2;
99;73;3;6;
102;74;2;1;
102;75;4;9;
105;76;3;6;
105;77;3;9;
105;78;5;7;
106;79;4;1;
109;80;4;2;
110;81;5;7;
111;82;1;2;
112;83;4;3;
116;84;2;4;
120;85;2;7;
120;86;1;10;
