0;1;2;3;4
0;1;4;4;
0;2;5;1;
1;3;1;4;
4;4;1;5;
4;5;5;5;
4;6;2;3;
5;7;1;1;
6;8;5;4;
9;9;2;2;
10;10;4;4;
11;11;5;3;
13;12;1;6;
14;13;2;4;
14;14;1;7;
14;15;3;7;
16;16;3;8;
17;17;3;6;
17;18;2;2;
18;19;2;7;
18;20;2;4;
19;21;4;4;
19;22;2;3;
20;23;1;1;
21;24;4;5;
21;25;5;2;
24;26;3;5;
26;27;3;5;
29;28;4;1;
29;29;4;10;
30;30;2;8;
30;31;5;2;
32;32;5;4;
35;33;3;6;
36;34;5;8;
38;35;2;3;
38;36;4;6;
39;37;1;2;
40;38;2;1;
43;39;3;2;
43;40;3;4;
44;41;1;1;
48;42;1;1;
48;43;2;9;
51;44;3;4;
52;45;5;6;
52;46;2;7;
52;47;5;4;
53;48;1;3;
55;49;5;10;
56;50;3;4;
59;51;1;5;
61;52;3;1;
62;53;5;2;
65;54;5;4;
72;55;2;7;
73;56;4;4;
74;57;1;3;
74;58;1;6;
76;59;2;1;
76;60;5;5;
81;61;2;9;
83;62;2;2;
85;63;5;5;
87;64;3;9;
88;65;2;10;
90;66;4;9;
90;67;4;3;
90;68;1;5;
91;69;2;5;
92;70;2;10;
93;71;3;9;
95;72;1;2;
96;73;5;6;
97;74;1;7;
97;75;2;8;
98;76;3;4;
98;77;1;4;
104;78;3;3;
106;79;5;3;
106;80;2;9;
106;81;2;1;
107;82;4;6;
108;83;2;6;
108;84;3;9;
110;85;1;8;
110;86;3;5;
110;87;4;2;
111;88;1;9;
112;89;4;1;
