0;1;2;3;4
2;1;5;9;
3;2;4;2;
3;3;5;2;
5;4;2;6;
8;5;5;9;
11;6;3;3;
12;7;1;9;
13;8;5;1;
14;9;1;4;
18;10;5;8;
19;11;4;8;
19;12;1;2;
27;13;3;5;
28;14;3;3;
29;15;5;2;
31;16;1;8;
36;17;3;5;
37;18;3;6;
37;19;1;7;
39;20;4;5;
40;21;3;10;
40;22;1;2;
42;23;4;5;
44;24;1;4;
45;25;2;9;
45;26;2;1;
47;27;4;3;
49;28;4;5;
49;29;1;6;
51;30;4;1;
51;31;3;7;
52;32;5;7;
53;33;4;9;
54;34;2;8;
54;35;3;1;
54;36;1;3;
59;37;3;7;
62;38;1;3;
65;39;1;6;
71;40;3;4;
73;41;4;9;
73;42;3;10;
75;43;1;5;
76;44;5;4;
77;45;5;6;
78;46;5;10;
84;47;1;6;
86;48;3;1;
88;49;2;10;
90;50;1;10;
94;51;4;1;
95;52;2;1;
98;53;3;1;
101;54;1;2;
102;55;1;8;
104;56;2;1;
105;57;5;7;
108;58;1;7;
110;59;4;1;
118;60;2;6;
119;61;5;1;
