0;1;2;3;4
2;1;2;7;
3;2;2;10;
3;3;2;8;
3;4;5;6;
5;5;2;8;
9;6;5;9;
9;7;1;3;
10;8;2;4;
16;9;5;3;
20;10;4;5;
22;11;2;9;
26;12;4;6;
33;13;4;2;
34;14;1;1;
35;15;4;4;
42;16;4;7;
44;17;1;1;
46;18;3;5;
60;19;1;4;
62;20;2;2;
67;21;2;8;
68;22;3;10;
72;23;5;3;
73;24;4;8;
85;25;2;2;
85;26;4;4;
86;27;3;3;
87;28;1;8;
87;29;5;1;
88;30;2;4;
88;31;3;4;
89;32;1;10;
91;33;2;9;
92;34;5;7;
96;35;5;3;
97;36;4;9;
97;37;5;3;
98;38;4;1;
102;39;4;8;
103;40;2;3;
103;41;4;10;
106;42;3;4;
108;43;2;9;
108;44;2;6;
110;45;4;9;
113;46;3;8;
113;47;2;5;
116;48;5;3;
116;49;2;7;
117;50;1;9;
118;51;5;1;
119;52;5;5;
