0;1;2;3;4
2;1;2;2;
6;2;3;3;
7;3;3;2;
11;4;3;4;
12;5;2;1;
13;6;1;5;
14;7;3;7;
16;8;5;7;
16;9;1;2;
17;10;4;5;
18;11;1;8;
21;12;4;6;
21;13;4;2;
25;14;4;8;
29;15;2;6;
30;16;2;7;
35;17;5;1;
40;18;5;8;
40;19;3;10;
41;20;3;10;
50;21;4;4;
51;22;2;7;
57;23;4;10;
58;24;2;8;
66;25;3;6;
72;26;2;4;
72;27;2;9;
72;28;4;7;
73;29;2;6;
79;30;1;9;
82;31;2;10;
83;32;2;9;
87;33;3;7;
89;34;5;9;
93;35;4;9;
95;36;4;5;
95;37;3;2;
97;38;3;4;
101;39;1;9;
112;40;3;7;
112;41;1;9;
114;42;3;2;
115;43;2;4;
116;44;1;7;
116;45;2;4;
