0;1;2;3;4
2;1;2;9;
5;2;2;4;
7;3;3;9;
10;4;1;3;
11;5;1;3;
13;6;3;10;
14;7;5;9;
16;8;1;1;
19;9;5;6;
19;10;2;7;
22;11;5;8;
23;12;1;10;
26;13;1;3;
33;14;3;6;
38;15;5;9;
38;16;5;4;
39;17;4;1;
46;18;1;4;
48;19;4;10;
51;20;3;3;
53;21;5;9;
56;22;2;6;
59;23;5;6;
62;24;4;8;
62;25;2;6;
65;26;4;3;
69;27;2;7;
69;28;1;3;
71;29;1;6;
72;30;2;1;
72;31;3;8;
72;32;3;7;
76;33;1;2;
81;34;5;2;
83;35;2;9;
88;36;2;6;
92;37;5;1;
93;38;5;5;
95;39;2;5;
96;40;5;8;
99;41;3;6;
108;42;4;1;
109;43;4;6;
110;44;1;7;
110;45;2;9;
111;46;3;4;
112;47;3;5;
118;48;3;4;
120;49;2;7;
