0;1;2;3;4
0;1;1;10;
2;2;5;1;
6;3;3;7;
6;4;5;3;
7;5;2;2;
8;6;5;6;
12;7;1;1;
17;8;1;6;
21;9;5;9;
25;10;4;2;
28;11;5;10;
28;12;4;6;
29;13;3;10;
29;14;4;7;
32;15;1;10;
33;16;2;7;
40;17;1;4;
41;18;5;8;
42;19;5;9;
43;20;1;2;
44;21;2;8;
45;22;1;1;
48;23;4;6;
49;24;1;6;
54;25;5;3;
57;26;2;2;
60;27;4;5;
66;28;1;7;
68;29;4;7;
68;30;1;3;
69;31;4;8;
70;32;3;2;
79;33;4;10;
80;34;2;2;
82;35;2;7;
83;36;3;7;
86;37;1;5;
87;38;1;7;
88;39;2;1;
90;40;3;8;
90;41;2;10;
91;42;3;1;
92;43;1;6;
94;44;3;4;
94;45;2;3;
95;46;5;8;
100;47;2;3;
101;48;5;9;
102;49;1;7;
111;50;4;6;
112;51;5;3;
113;52;4;3;
114;53;1;5;
116;54;2;6;
116;55;4;10;
118;56;4;10;
