0;1;2;3;4
3;1;2;1;
4;2;4;3;
6;3;3;2;
7;4;4;4;
7;5;1;1;
8;6;1;8;
9;7;2;3;
10;8;5;3;
18;9;4;3;
19;10;3;2;
25;11;5;6;
26;12;3;10;
36;13;1;4;
46;14;4;4;
47;15;3;6;
54;16;3;4;
54;17;4;2;
56;18;3;6;
58;19;4;9;
60;20;1;8;
61;21;3;8;
62;22;5;3;
69;23;4;7;
70;24;4;7;
70;25;5;6;
72;26;5;5;
75;27;1;1;
76;28;2;10;
79;29;2;3;
81;30;1;8;
87;31;2;6;
90;32;2;6;
96;33;5;5;
97;34;2;2;
98;35;2;1;
99;36;3;5;
104;37;2;1;
108;38;2;7;
108;39;4;8;
112;40;4;6;
112;41;5;1;
113;42;5;9;
115;43;2;2;
115;44;1;2;
117;45;3;3;
118;46;3;6;
