0;1;2;3;4
0;1;1;6;
1;2;1;7;
1;3;4;5;
2;4;3;9;
3;5;2;5;
4;6;5;1;
6;7;2;8;
7;8;1;1;
7;9;4;10;
8;10;1;3;
10;11;5;5;
10;12;5;6;
13;13;1;9;
13;14;1;9;
14;15;4;2;
14;16;1;5;
15;17;4;3;
17;18;5;5;
17;19;1;7;
18;20;2;10;
18;21;3;7;
20;22;3;6;
22;23;4;9;
26;24;4;1;
27;25;4;5;
27;26;5;5;
28;27;5;3;
29;28;5;4;
33;29;5;6;
33;30;3;7;
34;31;3;7;
35;32;4;6;
36;33;3;1;
39;34;1;3;
42;35;1;4;
45;36;2;2;
47;37;4;4;
47;38;1;2;
47;39;4;10;
48;40;2;6;
49;41;5;1;
50;42;3;10;
51;43;4;9;
51;44;4;10;
52;45;2;9;
53;46;5;4;
54;47;4;4;
54;48;2;4;
55;49;3;10;
61;50;3;6;
61;51;3;8;
63;52;2;5;
67;53;1;8;
68;54;4;7;
70;55;4;8;
71;56;5;5;
72;57;3;8;
72;58;1;8;
73;59;4;3;
74;60;1;7;
75;61;3;2;
76;62;5;3;
76;63;5;9;
79;64;1;6;
83;65;1;6;
83;66;1;2;
83;67;4;7;
83;68;4;7;
85;69;5;3;
88;70;2;5;
92;71;2;8;
93;72;4;3;
95;73;1;9;
96;74;3;2;
96;75;1;1;
98;76;3;5;
99;77;4;9;
99;78;1;2;
102;79;4;7;
104;80;2;4;
106;81;5;6;
106;82;3;2;
106;83;1;5;
107;84;4;5;
108;85;1;9;
109;86;3;6;
110;87;1;10;
111;88;1;2;
113;89;2;7;
113;90;3;10;
113;91;1;1;
117;92;2;5;
119;93;5;4;
120;94;2;1;
120;95;3;5;
