0;1;2;3;4
1;1;2;1;
3;2;2;1;
4;3;1;3;
4;4;1;9;
4;5;4;4;
4;6;3;4;
6;7;4;1;
6;8;3;4;
17;9;3;1;
18;10;1;10;
21;11;3;5;
22;12;5;10;
22;13;2;10;
23;14;1;1;
28;15;4;3;
29;16;4;10;
30;17;4;8;
30;18;3;1;
31;19;2;9;
35;20;1;1;
35;21;5;8;
38;22;3;7;
41;23;5;2;
41;24;4;7;
47;25;3;1;
50;26;2;1;
53;27;4;2;
54;28;1;2;
55;29;4;10;
57;30;2;6;
60;31;3;4;
61;32;1;10;
61;33;4;2;
63;34;4;8;
63;35;1;7;
63;36;5;1;
64;37;4;5;
66;38;4;2;
68;39;3;7;
71;40;1;2;
73;41;2;9;
75;42;3;1;
76;43;5;1;
76;44;2;10;
76;45;3;5;
79;46;4;7;
79;47;1;10;
85;48;5;9;
85;49;2;6;
86;50;2;5;
87;51;2;9;
88;52;1;10;
93;53;1;1;
93;54;5;4;
95;55;4;8;
98;56;5;3;
103;57;4;6;
103;58;5;7;
105;59;3;3;
106;60;4;5;
106;61;5;5;
108;62;3;10;
111;63;4;3;
115;64;2;9;
115;65;1;7;
117;66;5;8;
118;67;5;10;
120;68;5;4;
