0;1;2;3;4
0;1;2;10;
2;2;5;6;
4;3;3;6;
6;4;5;4;
7;5;5;3;
8;6;1;4;
9;7;2;2;
10;8;4;4;
11;9;1;7;
13;10;3;3;
15;11;1;10;
16;12;3;8;
16;13;1;8;
18;14;1;3;
21;15;4;4;
21;16;5;1;
23;17;1;9;
26;18;5;2;
30;19;1;1;
31;20;2;7;
33;21;4;6;
35;22;5;1;
37;23;5;2;
37;24;3;9;
38;25;1;4;
40;26;2;3;
45;27;2;2;
46;28;3;3;
47;29;2;8;
48;30;2;7;
50;31;5;5;
50;32;1;3;
51;33;5;4;
51;34;1;9;
51;35;3;9;
54;36;5;3;
58;37;4;9;
63;38;2;7;
63;39;2;8;
67;40;5;3;
69;41;3;3;
70;42;2;6;
74;43;3;5;
74;44;1;4;
78;45;3;10;
80;46;3;8;
86;47;4;9;
86;48;3;6;
87;49;4;6;
87;50;1;1;
87;51;5;9;
90;52;4;10;
90;53;1;7;
93;54;3;1;
94;55;5;9;
94;56;2;10;
95;57;3;3;
101;58;4;8;
101;59;1;2;
102;60;3;8;
104;61;2;2;
105;62;5;4;
106;63;2;5;
106;64;3;6;
108;65;3;1;
109;66;3;7;
110;67;4;9;
112;68;1;6;
112;69;5;8;
113;70;4;9;
113;71;2;3;
113;72;2;7;
114;73;2;9;
115;74;1;8;
118;75;4;5;
118;76;3;10;
119;77;4;10;
120;78;3;8;
120;79;5;9;
