0;1;2;3;4
2;1;1;5;
4;2;3;8;
7;3;1;2;
14;4;2;1;
17;5;3;5;
20;6;4;7;
25;7;3;1;
28;8;4;2;
29;9;4;4;
30;10;4;5;
31;11;3;4;
32;12;3;3;
34;13;1;3;
34;14;4;10;
39;15;3;5;
44;16;5;2;
44;17;1;10;
44;18;5;1;
45;19;5;3;
47;20;5;3;
47;21;4;6;
48;22;5;2;
49;23;5;9;
49;24;3;6;
51;25;1;10;
51;26;4;1;
53;27;4;5;
54;28;2;10;
54;29;4;1;
58;30;3;1;
59;31;2;3;
59;32;1;1;
63;33;2;8;
63;34;2;5;
65;35;4;4;
68;36;1;1;
68;37;3;1;
74;38;4;3;
75;39;3;5;
75;40;1;8;
75;41;3;6;
75;42;4;3;
77;43;5;7;
78;44;2;9;
85;45;5;6;
86;46;1;3;
87;47;4;1;
87;48;1;9;
91;49;5;5;
91;50;4;5;
93;51;4;8;
96;52;2;9;
97;53;2;5;
104;54;5;5;
104;55;1;7;
109;56;5;3;
110;57;3;6;
113;58;2;1;
115;59;5;3;
120;60;3;7;
