0;1;2;3;4
0;1;1;9;
1;2;2;7;
3;3;1;2;
4;4;5;10;
6;5;4;7;
7;6;5;4;
9;7;1;7;
9;8;3;1;
11;9;2;8;
12;10;5;6;
12;11;5;4;
15;12;1;2;
17;13;3;5;
17;14;4;6;
18;15;5;6;
18;16;4;4;
19;17;3;5;
22;18;5;10;
24;19;1;10;
25;20;5;7;
28;21;4;6;
31;22;3;6;
35;23;4;5;
42;24;4;2;
42;25;2;3;
43;26;3;1;
44;27;3;9;
48;28;3;3;
49;29;1;7;
51;30;4;4;
53;31;3;5;
55;32;3;8;
57;33;2;2;
61;34;5;2;
67;35;5;4;
67;36;3;10;
69;37;3;1;
73;38;5;7;
73;39;5;5;
78;40;1;5;
84;41;5;5;
85;42;1;4;
88;43;5;2;
88;44;1;6;
89;45;4;10;
89;46;4;10;
91;47;4;4;
92;48;1;1;
92;49;1;9;
92;50;4;9;
93;51;1;7;
95;52;3;5;
101;53;4;9;
101;54;5;8;
101;55;2;8;
104;56;4;10;
107;57;5;6;
108;58;4;7;
108;59;3;1;
109;60;2;10;
110;61;4;4;
111;62;4;9;
111;63;3;8;
111;64;2;8;
112;65;4;4;
114;66;3;2;
117;67;2;2;
118;68;5;7;
119;69;3;7;
120;70;1;3;
