0;1;2;3;4
0;1;5;4;
0;2;1;2;
5;3;2;8;
8;4;1;9;
8;5;4;5;
9;6;3;6;
14;7;4;8;
14;8;2;4;
15;9;3;9;
15;10;1;10;
16;11;5;1;
18;12;2;7;
19;13;4;10;
19;14;1;8;
20;15;2;7;
26;16;1;3;
27;17;3;4;
28;18;5;6;
28;19;2;8;
28;20;2;4;
28;21;3;4;
31;22;1;3;
31;23;1;6;
31;24;4;2;
33;25;1;2;
37;26;5;8;
38;27;4;1;
40;28;5;9;
41;29;4;1;
43;30;2;5;
43;31;5;8;
43;32;4;9;
44;33;3;4;
45;34;2;6;
46;35;3;2;
46;36;3;10;
49;37;3;7;
52;38;3;9;
53;39;2;9;
55;40;2;1;
57;41;5;5;
57;42;5;1;
59;43;2;6;
60;44;4;3;
62;45;3;1;
62;46;3;6;
63;47;3;5;
65;48;1;1;
65;49;2;5;
66;50;5;8;
67;51;5;8;
67;52;4;2;
72;53;3;4;
76;54;1;1;
77;55;3;1;
78;56;5;3;
83;57;1;9;
83;58;1;7;
85;59;1;3;
85;60;2;2;
86;61;4;5;
87;62;4;5;
90;63;3;1;
93;64;4;1;
93;65;5;4;
94;66;2;10;
94;67;1;4;
96;68;3;8;
96;69;5;2;
97;70;3;2;
97;71;1;8;
98;72;2;7;
98;73;1;8;
98;74;3;8;
100;75;4;10;
101;76;4;1;
102;77;1;6;
105;78;3;4;
105;79;3;2;
107;80;5;7;
107;81;1;2;
114;82;1;6;
114;83;5;1;
117;84;4;3;
119;85;2;1;
120;86;4;5;
120;87;3;2;
