0;1;2;3;4
0;1;3;7;
4;2;2;4;
5;3;4;9;
8;4;2;1;
9;5;5;5;
13;6;5;2;
15;7;1;2;
15;8;2;6;
17;9;5;10;
19;10;5;8;
21;11;4;1;
21;12;1;1;
22;13;5;4;
22;14;2;6;
22;15;3;6;
24;16;3;4;
25;17;4;5;
29;18;5;1;
29;19;3;7;
29;20;5;3;
31;21;4;9;
32;22;1;5;
37;23;2;6;
38;24;3;8;
39;25;2;3;
40;26;4;6;
42;27;2;1;
44;28;4;6;
45;29;3;1;
46;30;4;3;
47;31;4;4;
54;32;1;7;
55;33;4;7;
56;34;1;6;
57;35;4;1;
58;36;5;5;
59;37;4;6;
66;38;4;2;
69;39;1;4;
70;40;1;2;
73;41;3;3;
77;42;4;4;
79;43;3;9;
84;44;2;1;
84;45;4;4;
89;46;5;3;
90;47;2;10;
90;48;2;3;
92;49;1;6;
94;50;3;4;
94;51;1;1;
94;52;4;10;
96;53;1;1;
97;54;1;4;
101;55;2;3;
101;56;4;7;
101;57;4;3;
102;58;3;10;
107;59;3;9;
109;60;5;4;
110;61;5;10;
111;62;2;4;
112;63;5;3;
