0;1;2;3;4
1;1;3;3;
2;2;5;8;
3;3;1;3;
4;4;2;4;
5;5;4;7;
6;6;4;1;
7;7;5;1;
8;8;3;9;
9;9;2;4;
10;10;1;6;
11;11;4;9;
11;12;2;5;
13;13;5;1;
14;14;3;3;
14;15;5;3;
15;16;4;4;
18;17;2;2;
21;18;1;4;
25;19;5;5;
27;20;5;6;
29;21;4;9;
31;22;5;10;
32;23;5;1;
32;24;4;7;
35;25;1;10;
38;26;2;3;
39;27;4;6;
40;28;5;2;
41;29;4;6;
41;30;3;2;
43;31;5;7;
43;32;3;2;
44;33;2;3;
44;34;3;7;
46;35;4;4;
46;36;4;1;
46;37;2;7;
48;38;5;1;
52;39;4;10;
54;40;1;5;
55;41;1;3;
55;42;3;5;
56;43;5;10;
58;44;2;3;
58;45;1;5;
62;46;3;3;
68;47;2;2;
68;48;5;5;
73;49;3;9;
74;50;3;1;
74;51;5;3;
76;52;1;7;
79;53;5;8;
81;54;4;6;
84;55;4;6;
86;56;4;1;
86;57;2;1;
89;58;4;7;
89;59;2;7;
90;60;5;10;
91;61;5;7;
91;62;3;8;
91;63;1;10;
95;64;3;9;
97;65;1;10;
99;66;1;4;
100;67;5;4;
101;68;3;7;
101;69;4;9;
103;70;2;10;
103;71;3;9;
104;72;2;9;
104;73;2;9;
105;74;4;2;
105;75;5;9;
106;76;3;2;
107;77;5;4;
107;78;4;3;
109;79;4;1;
110;80;3;7;
111;81;3;2;
112;82;5;8;
113;83;3;5;
120;84;4;1;
