0;1;2;3;4
0;1;4;1;
0;2;5;3;
1;3;1;1;
2;4;2;9;
2;5;1;5;
5;6;1;6;
7;7;4;6;
9;8;3;5;
11;9;1;1;
13;10;5;2;
13;11;3;10;
14;12;1;8;
16;13;3;9;
20;14;4;10;
21;15;5;8;
24;16;5;7;
25;17;3;1;
27;18;1;4;
29;19;4;3;
29;20;2;2;
29;21;1;8;
36;22;5;7;
37;23;2;3;
37;24;1;9;
39;25;5;4;
40;26;3;1;
44;27;2;2;
46;28;3;10;
48;29;4;7;
48;30;1;4;
50;31;4;10;
55;32;1;2;
56;33;2;8;
59;34;1;9;
60;35;1;6;
69;36;5;5;
71;37;4;5;
71;38;3;9;
71;39;4;6;
78;40;4;5;
79;41;1;6;
79;42;3;2;
79;43;3;5;
81;44;2;6;
81;45;4;2;
81;46;2;8;
82;47;1;9;
85;48;2;3;
87;49;5;9;
88;50;3;2;
89;51;5;5;
90;52;2;7;
90;53;5;1;
91;54;2;6;
92;55;2;1;
92;56;3;6;
93;57;2;9;
94;58;1;5;
94;59;5;4;
94;60;3;6;
96;61;5;1;
100;62;1;10;
103;63;2;3;
104;64;2;2;
104;65;3;8;
105;66;3;10;
106;67;4;6;
106;68;3;9;
106;69;1;10;
106;70;4;8;
107;71;1;10;
107;72;3;7;
108;73;5;3;
114;74;3;8;
115;75;5;7;
115;76;4;5;
119;77;3;3;
120;78;1;2;
