0;1;2;3;4
6;1;2;10;
7;2;3;4;
8;3;2;5;
11;4;5;9;
14;5;3;10;
16;6;4;3;
17;7;4;7;
18;8;3;6;
20;9;4;4;
21;10;1;8;
25;11;3;10;
25;12;4;6;
27;13;3;9;
29;14;1;7;
29;15;1;6;
35;16;2;2;
35;17;3;7;
37;18;1;7;
39;19;4;5;
39;20;5;3;
40;21;1;4;
42;22;1;8;
42;23;3;6;
44;24;2;1;
47;25;3;2;
47;26;2;3;
48;27;5;3;
48;28;5;5;
48;29;3;5;
49;30;1;6;
52;31;1;6;
53;32;1;5;
53;33;4;9;
56;34;1;8;
60;35;5;4;
63;36;2;4;
63;37;4;1;
64;38;5;4;
65;39;2;5;
65;40;2;5;
69;41;1;6;
70;42;5;8;
75;43;3;1;
76;44;5;10;
77;45;2;7;
78;46;2;4;
79;47;4;3;
80;48;4;10;
81;49;4;1;
81;50;4;1;
81;51;4;5;
86;52;5;7;
88;53;1;6;
89;54;5;9;
91;55;1;8;
91;56;4;3;
92;57;4;10;
95;58;4;1;
100;59;1;3;
100;60;1;8;
101;61;5;7;
103;62;3;6;
107;63;4;6;
108;64;5;5;
112;65;2;8;
120;66;2;9;
