0;1;2;3;4
0;1;1;10;
2;2;5;5;
3;3;4;9;
5;4;2;1;
6;5;5;10;
7;6;4;7;
8;7;5;4;
13;8;1;8;
14;9;4;5;
14;10;2;9;
18;11;1;6;
20;12;3;4;
21;13;2;2;
22;14;3;7;
22;15;1;2;
24;16;5;6;
26;17;3;4;
27;18;2;2;
31;19;5;4;
31;20;1;3;
33;21;3;1;
33;22;4;2;
35;23;4;6;
35;24;1;5;
37;25;4;5;
37;26;1;10;
38;27;3;3;
41;28;4;7;
43;29;2;10;
43;30;4;7;
51;31;5;1;
51;32;2;1;
55;33;1;7;
57;34;2;10;
57;35;1;9;
57;36;5;4;
57;37;1;10;
58;38;1;9;
59;39;5;7;
63;40;1;10;
65;41;2;9;
67;42;5;9;
70;43;4;7;
71;44;2;5;
73;45;2;2;
73;46;4;4;
74;47;3;5;
75;48;2;8;
76;49;1;3;
77;50;5;10;
78;51;2;9;
79;52;1;7;
80;53;4;9;
81;54;2;6;
81;55;2;5;
83;56;3;1;
84;57;1;6;
85;58;3;4;
86;59;2;3;
87;60;5;3;
89;61;5;9;
89;62;2;3;
91;63;3;7;
92;64;5;6;
93;65;3;4;
94;66;1;6;
95;67;5;6;
96;68;2;3;
98;69;3;1;
98;70;5;4;
102;71;5;10;
104;72;1;9;
104;73;1;7;
105;74;3;2;
106;75;1;8;
106;76;2;1;
108;77;1;6;
109;78;1;6;
110;79;5;7;
110;80;3;5;
111;81;3;7;
113;82;1;3;
114;83;4;10;
115;84;4;8;
115;85;5;5;
115;86;2;6;
116;87;2;7;
118;88;1;2;
