0;1;2;3;4
0;1;5;10;
2;2;4;3;
3;3;5;4;
9;4;3;2;
10;5;3;1;
11;6;2;3;
11;7;2;8;
11;8;2;1;
11;9;3;5;
13;10;4;9;
13;11;1;3;
14;12;2;2;
14;13;1;10;
17;14;2;6;
17;15;2;1;
19;16;1;6;
20;17;1;9;
20;18;5;9;
22;19;2;2;
24;20;1;9;
27;21;1;4;
31;22;3;6;
36;23;4;9;
36;24;5;7;
38;25;5;6;
41;26;4;9;
44;27;2;8;
49;28;2;7;
50;29;2;1;
52;30;2;2;
53;31;3;9;
57;32;3;5;
60;33;3;1;
60;34;5;10;
61;35;2;2;
62;36;4;2;
62;37;1;8;
66;38;3;9;
77;39;5;6;
78;40;2;10;
78;41;4;8;
79;42;3;6;
83;43;2;2;
85;44;5;5;
89;45;4;10;
93;46;4;9;
95;47;1;3;
102;48;3;3;
103;49;5;10;
106;50;1;6;
107;51;1;6;
109;52;5;5;
110;53;5;10;
111;54;4;8;
115;55;1;3;
117;56;4;8;
119;57;5;9;
