0;1;2;3;4
0;1;4;10;
1;2;3;8;
6;3;2;5;
10;4;2;1;
13;5;3;4;
15;6;2;8;
17;7;4;5;
18;8;5;9;
19;9;4;10;
21;10;3;5;
21;11;4;6;
22;12;1;3;
23;13;5;10;
26;14;5;3;
28;15;5;5;
30;16;5;6;
30;17;5;6;
32;18;1;10;
33;19;5;6;
39;20;1;7;
41;21;5;8;
41;22;3;3;
46;23;5;2;
51;24;3;5;
51;25;3;1;
51;26;1;6;
51;27;3;6;
53;28;1;6;
55;29;5;10;
55;30;5;5;
58;31;3;8;
62;32;2;9;
63;33;5;5;
65;34;2;2;
69;35;4;2;
70;36;5;9;
73;37;3;8;
74;38;3;2;
77;39;1;5;
78;40;4;2;
80;41;4;6;
81;42;4;3;
83;43;1;4;
83;44;3;3;
84;45;4;10;
84;46;2;7;
86;47;1;1;
87;48;2;4;
89;49;1;7;
89;50;2;5;
90;51;3;6;
92;52;5;4;
93;53;3;10;
96;54;4;7;
98;55;2;10;
99;56;5;4;
104;57;3;9;
104;58;2;3;
107;59;1;9;
110;60;4;7;
111;61;5;8;
112;62;3;10;
116;63;3;7;
119;64;3;9;
