0;1;2;3;4
4;1;1;8;
5;2;4;8;
5;3;2;4;
8;4;5;5;
8;5;4;8;
9;6;1;9;
10;7;5;2;
12;8;5;6;
12;9;5;5;
16;10;4;3;
20;11;2;4;
24;12;4;10;
24;13;3;9;
27;14;5;9;
31;15;4;8;
38;16;2;3;
44;17;2;3;
49;18;5;5;
50;19;3;4;
53;20;5;4;
54;21;1;2;
57;22;3;3;
57;23;1;3;
59;24;3;4;
63;25;5;9;
65;26;3;7;
69;27;4;3;
70;28;4;4;
71;29;4;9;
73;30;4;3;
73;31;5;1;
73;32;3;8;
73;33;3;10;
74;34;2;6;
75;35;2;4;
77;36;3;10;
79;37;1;4;
83;38;4;7;
85;39;5;3;
85;40;5;5;
88;41;5;1;
91;42;5;8;
94;43;2;4;
95;44;5;9;
98;45;4;10;
98;46;2;7;
100;47;4;10;
101;48;2;8;
105;49;4;4;
105;50;5;1;
106;51;3;8;
107;52;2;4;
113;53;5;1;
113;54;2;10;
117;55;5;5;
120;56;5;8;
