0;1;2;3;4
0;1;2;1;
0;2;2;1;
2;3;5;10;
4;4;2;7;
5;5;1;8;
6;6;4;8;
6;7;3;6;
7;8;4;5;
11;9;5;1;
11;10;4;1;
11;11;3;9;
11;12;1;10;
12;13;2;2;
13;14;1;1;
13;15;3;9;
13;16;4;7;
15;17;4;5;
16;18;2;10;
17;19;4;6;
18;20;5;9;
19;21;3;2;
21;22;4;6;
21;23;5;3;
24;24;1;8;
27;25;2;8;
29;26;3;7;
29;27;3;7;
29;28;3;3;
32;29;5;10;
33;30;1;7;
34;31;5;6;
34;32;2;9;
36;33;5;5;
36;34;4;6;
37;35;3;5;
38;36;5;9;
38;37;3;6;
38;38;2;1;
38;39;2;5;
42;40;5;3;
42;41;3;5;
44;42;2;7;
48;43;2;6;
51;44;4;1;
55;45;3;1;
59;46;1;8;
63;47;3;6;
63;48;2;10;
66;49;4;2;
67;50;4;4;
68;51;4;3;
70;52;1;6;
74;53;4;8;
74;54;1;7;
74;55;2;1;
75;56;4;4;
79;57;1;8;
79;58;5;2;
81;59;5;2;
82;60;5;1;
83;61;4;3;
84;62;3;4;
86;63;5;8;
87;64;5;4;
87;65;3;2;
87;66;1;9;
88;67;3;10;
89;68;1;4;
89;69;4;3;
90;70;3;9;
91;71;3;3;
91;72;3;10;
94;73;1;4;
95;74;3;5;
96;75;2;2;
96;76;2;2;
100;77;2;9;
102;78;5;9;
105;79;2;2;
107;80;5;3;
108;81;3;10;
109;82;2;8;
110;83;3;3;
110;84;2;4;
112;85;2;3;
114;86;2;6;
114;87;1;5;
115;88;4;4;
116;89;2;4;
118;90;3;3;
