0;1;2;3;4
1;1;3;2;
2;2;2;4;
2;3;2;7;
4;4;4;8;
6;5;4;9;
6;6;1;5;
14;7;3;2;
20;8;5;8;
27;9;4;8;
31;10;2;1;
32;11;5;1;
36;12;5;1;
38;13;2;8;
39;14;3;10;
41;15;5;6;
41;16;2;10;
43;17;3;5;
44;18;5;3;
45;19;3;6;
46;20;5;8;
47;21;5;1;
47;22;4;1;
47;23;4;4;
48;24;2;4;
50;25;3;5;
52;26;5;3;
54;27;2;6;
55;28;4;9;
55;29;5;10;
56;30;1;10;
57;31;4;4;
58;32;2;9;
58;33;2;4;
59;34;1;5;
59;35;5;5;
60;36;5;2;
60;37;4;6;
61;38;4;8;
66;39;3;5;
66;40;3;3;
70;41;1;4;
76;42;2;7;
78;43;1;2;
82;44;3;1;
83;45;1;1;
84;46;4;3;
86;47;4;8;
89;48;5;6;
89;49;2;6;
92;50;2;1;
94;51;1;1;
95;52;5;3;
97;53;3;5;
99;54;5;8;
99;55;5;4;
101;56;5;10;
106;57;3;8;
107;58;3;6;
108;59;4;1;
110;60;2;8;
114;61;4;5;
115;62;4;6;
116;63;3;1;
116;64;2;2;
116;65;5;4;
117;66;1;9;
119;67;4;2;
