0;1;2;3;4
0;1;2;6;
1;2;5;3;
1;3;3;2;
2;4;2;1;
3;5;4;1;
4;6;1;10;
4;7;3;5;
5;8;2;9;
6;9;4;6;
8;10;5;3;
9;11;3;10;
10;12;4;8;
10;13;5;6;
11;14;4;1;
17;15;2;3;
17;16;3;9;
21;17;1;5;
22;18;3;7;
23;19;4;3;
24;20;5;10;
26;21;3;1;
28;22;5;8;
30;23;1;4;
31;24;5;4;
33;25;1;10;
34;26;4;4;
36;27;5;8;
37;28;1;1;
38;29;4;8;
38;30;3;2;
44;31;3;9;
47;32;5;2;
49;33;1;9;
51;34;1;5;
51;35;3;5;
51;36;4;10;
53;37;1;7;
56;38;1;6;
58;39;5;3;
60;40;1;3;
61;41;5;8;
61;42;4;8;
62;43;5;10;
66;44;3;7;
66;45;1;8;
69;46;5;2;
70;47;4;7;
73;48;3;4;
76;49;4;2;
76;50;3;1;
78;51;1;2;
80;52;4;4;
80;53;3;10;
81;54;1;2;
81;55;3;9;
82;56;3;9;
82;57;3;1;
85;58;1;3;
85;59;5;4;
87;60;3;8;
88;61;1;9;
90;62;5;2;
91;63;2;8;
93;64;4;4;
94;65;1;1;
95;66;3;5;
95;67;2;10;
98;68;2;4;
101;69;1;3;
105;70;3;1;
105;71;4;3;
108;72;3;4;
110;73;4;5;
111;74;5;9;
112;75;2;10;
113;76;1;6;
114;77;1;1;
114;78;3;5;
116;79;5;4;
116;80;4;4;
118;81;5;7;
