0;1;2;3;4
0;1;1;3;
4;2;3;1;
13;3;5;9;
15;4;2;8;
16;5;3;1;
43;6;4;7;
44;7;2;10;
45;8;2;8;
46;9;2;2;
47;10;4;1;
47;11;2;6;
49;12;1;7;
50;13;4;5;
51;14;1;4;
52;15;4;10;
53;16;1;1;
54;17;4;10;
57;18;3;8;
57;19;4;6;
59;20;2;7;
59;21;1;7;
59;22;3;3;
59;23;4;8;
61;24;5;9;
61;25;2;8;
65;26;2;10;
69;27;1;2;
72;28;2;2;
73;29;2;9;
79;30;4;3;
80;31;4;10;
80;32;2;9;
82;33;2;2;
85;34;5;3;
85;35;3;7;
86;36;1;8;
87;37;5;8;
88;38;1;7;
91;39;2;8;
94;40;1;1;
97;41;2;4;
102;42;1;8;
104;43;3;7;
107;44;4;5;
107;45;5;9;
109;46;5;5;
112;47;4;5;
113;48;2;4;
118;49;3;5;
118;50;5;7;
118;51;2;3;
