0;1;2;3;4
1;1;1;3;
9;2;3;3;
12;3;3;1;
12;4;1;9;
12;5;1;5;
12;6;3;9;
13;7;2;2;
15;8;3;7;
15;9;4;6;
16;10;1;9;
17;11;4;2;
19;12;2;3;
20;13;1;3;
22;14;4;8;
23;15;3;2;
23;16;2;10;
25;17;1;4;
27;18;1;2;
30;19;5;7;
31;20;5;1;
35;21;4;10;
37;22;2;6;
37;23;3;1;
38;24;1;3;
40;25;2;9;
40;26;2;7;
41;27;2;4;
42;28;5;7;
43;29;5;4;
45;30;2;4;
46;31;3;3;
49;32;1;1;
49;33;1;5;
50;34;5;5;
51;35;2;10;
52;36;3;7;
52;37;5;3;
55;38;4;8;
57;39;5;1;
58;40;5;7;
58;41;1;4;
59;42;4;8;
61;43;1;10;
63;44;4;2;
64;45;3;2;
69;46;5;5;
70;47;2;3;
72;48;5;9;
73;49;5;3;
73;50;5;8;
74;51;3;10;
75;52;2;9;
76;53;2;7;
77;54;5;7;
79;55;1;8;
83;56;3;7;
84;57;5;4;
87;58;3;7;
87;59;4;4;
89;60;4;8;
90;61;3;6;
92;62;4;8;
92;63;2;5;
94;64;5;9;
97;65;2;10;
98;66;4;8;
100;67;2;8;
100;68;3;2;
100;69;3;7;
101;70;3;1;
102;71;1;2;
105;72;5;1;
107;73;5;10;
108;74;3;7;
108;75;1;10;
109;76;1;4;
113;77;2;8;
113;78;3;9;
117;79;4;8;
117;80;2;6;
119;81;4;1;
119;82;5;2;
120;83;2;1;
