0;1;2;3;4
1;1;3;2;
4;2;5;5;
4;3;5;9;
6;4;5;5;
7;5;2;7;
7;6;4;5;
10;7;4;7;
13;8;1;10;
14;9;1;8;
15;10;3;2;
21;11;1;7;
21;12;1;5;
24;13;4;3;
26;14;2;10;
27;15;3;9;
29;16;2;7;
32;17;5;4;
34;18;4;8;
39;19;5;7;
39;20;1;6;
40;21;2;1;
41;22;4;6;
44;23;3;8;
45;24;5;4;
47;25;3;5;
47;26;4;7;
47;27;5;7;
47;28;3;4;
49;29;5;4;
49;30;4;8;
50;31;2;10;
50;32;2;3;
50;33;4;2;
55;34;1;2;
56;35;5;2;
57;36;5;2;
58;37;5;9;
58;38;1;4;
59;39;5;4;
60;40;5;6;
61;41;2;7;
61;42;2;7;
64;43;3;7;
64;44;2;6;
72;45;5;6;
77;46;2;6;
77;47;1;8;
79;48;2;1;
79;49;2;1;
81;50;3;8;
81;51;1;8;
82;52;1;5;
86;53;1;7;
92;54;2;10;
92;55;5;1;
92;56;2;10;
96;57;3;9;
98;58;2;4;
100;59;2;6;
103;60;3;2;
104;61;4;6;
108;62;4;4;
109;63;4;1;
111;64;2;1;
111;65;4;10;
112;66;5;6;
113;67;5;9;
115;68;3;8;
115;69;2;4;
116;70;1;4;
116;71;4;7;
117;72;4;2;
117;73;1;5;
119;74;2;9;
120;75;1;5;
