0;1;2;3;4
3;1;5;10;
3;2;4;5;
9;3;3;5;
13;4;1;1;
14;5;2;5;
16;6;4;1;
17;7;5;4;
18;8;1;5;
20;9;4;3;
21;10;1;10;
23;11;1;3;
24;12;2;5;
33;13;5;1;
34;14;5;10;
34;15;2;1;
34;16;4;9;
35;17;5;10;
37;18;2;6;
38;19;5;8;
45;20;5;8;
47;21;2;2;
53;22;2;9;
55;23;2;8;
56;24;4;8;
61;25;4;6;
62;26;5;10;
63;27;4;1;
63;28;3;7;
63;29;3;7;
65;30;1;1;
74;31;3;5;
76;32;4;5;
76;33;2;4;
77;34;4;2;
77;35;2;4;
78;36;4;3;
82;37;4;9;
83;38;5;3;
83;39;4;2;
88;40;4;2;
91;41;1;7;
92;42;5;10;
97;43;1;2;
99;44;4;10;
100;45;2;9;
103;46;1;5;
104;47;3;4;
106;48;5;9;
112;49;3;9;
120;50;5;8;
