0;1;2;3;4
0;1;1;9;
2;2;5;2;
4;3;3;3;
5;4;4;2;
6;5;2;5;
6;6;2;3;
7;7;1;4;
7;8;1;6;
9;9;5;10;
10;10;1;1;
11;11;1;6;
14;12;3;3;
15;13;4;4;
20;14;3;2;
22;15;4;9;
23;16;3;6;
23;17;2;8;
24;18;3;1;
24;19;2;1;
25;20;3;2;
26;21;1;8;
28;22;3;10;
31;23;1;1;
33;24;5;3;
35;25;1;9;
37;26;2;2;
38;27;5;8;
38;28;5;3;
38;29;2;9;
39;30;2;6;
41;31;4;9;
42;32;2;5;
45;33;2;3;
47;34;5;7;
48;35;2;10;
49;36;5;4;
49;37;3;7;
50;38;3;10;
50;39;2;1;
50;40;3;8;
51;41;4;8;
51;42;2;4;
51;43;1;9;
52;44;3;10;
53;45;1;1;
55;46;1;10;
56;47;2;4;
56;48;1;2;
57;49;5;8;
59;50;1;8;
60;51;1;5;
63;52;5;10;
64;53;3;5;
65;54;4;7;
65;55;5;3;
65;56;1;8;
65;57;4;3;
66;58;5;1;
67;59;5;9;
68;60;5;3;
68;61;3;3;
68;62;2;5;
69;63;5;9;
70;64;2;2;
70;65;4;4;
72;66;5;1;
72;67;5;3;
77;68;2;2;
77;69;4;3;
81;70;4;10;
83;71;2;9;
83;72;3;6;
85;73;1;3;
86;74;4;9;
87;75;3;5;
88;76;2;9;
92;77;1;10;
93;78;3;2;
94;79;2;9;
94;80;4;2;
94;81;2;10;
98;82;1;5;
100;83;5;10;
102;84;3;1;
106;85;4;1;
106;86;4;6;
107;87;2;7;
109;88;1;5;
110;89;5;8;
110;90;3;3;
116;91;1;4;
