0;1;2;3;4
0;1;3;8;
1;2;2;5;
1;3;5;2;
4;4;2;2;
5;5;2;10;
7;6;3;6;
7;7;3;4;
7;8;1;10;
7;9;5;2;
9;10;5;6;
10;11;1;1;
12;12;4;7;
14;13;4;1;
14;14;4;7;
15;15;4;1;
16;16;3;4;
17;17;3;9;
18;18;5;2;
18;19;3;8;
19;20;5;8;
19;21;2;2;
20;22;3;4;
21;23;1;5;
23;24;3;3;
23;25;3;4;
25;26;5;3;
25;27;2;10;
26;28;4;2;
27;29;1;1;
29;30;2;6;
31;31;2;5;
31;32;2;6;
32;33;3;3;
33;34;4;8;
34;35;2;7;
34;36;4;8;
37;37;4;2;
40;38;5;3;
41;39;3;2;
41;40;1;6;
42;41;3;5;
43;42;2;3;
44;43;4;8;
47;44;3;8;
49;45;2;1;
52;46;2;6;
53;47;2;5;
54;48;4;5;
56;49;3;4;
57;50;1;9;
59;51;4;7;
60;52;2;6;
61;53;2;6;
61;54;4;10;
64;55;3;2;
64;56;5;10;
66;57;5;9;
66;58;4;6;
67;59;1;9;
69;60;2;9;
71;61;1;1;
72;62;3;3;
73;63;3;10;
74;64;4;6;
74;65;3;7;
77;66;5;10;
77;67;2;3;
79;68;3;6;
81;69;3;9;
83;70;5;1;
85;71;2;1;
86;72;2;6;
88;73;5;3;
89;74;1;6;
89;75;1;7;
92;76;5;3;
94;77;2;6;
95;78;3;9;
95;79;2;7;
96;80;1;4;
96;81;2;9;
99;82;4;6;
101;83;3;9;
106;84;4;6;
110;85;3;2;
110;86;3;1;
111;87;1;6;
113;88;3;3;
114;89;5;3;
117;90;1;6;
118;91;5;3;
119;92;5;9;
