0;1;2;3;4
10;1;2;4;
10;2;2;2;
10;3;4;2;
11;4;1;10;
12;5;5;3;
14;6;5;5;
19;7;3;2;
20;8;3;6;
21;9;2;4;
23;10;3;5;
23;11;4;3;
23;12;3;6;
24;13;5;9;
26;14;1;4;
28;15;1;4;
35;16;2;4;
35;17;3;4;
39;18;2;2;
40;19;1;1;
42;20;4;7;
44;21;2;8;
44;22;2;7;
46;23;5;1;
47;24;1;10;
51;25;1;3;
51;26;1;6;
52;27;5;9;
54;28;3;9;
56;29;2;9;
61;30;3;6;
64;31;4;1;
66;32;3;7;
73;33;1;10;
74;34;3;3;
77;35;3;1;
77;36;1;9;
80;37;1;1;
83;38;3;3;
83;39;3;2;
84;40;5;4;
85;41;4;5;
87;42;4;6;
88;43;1;9;
89;44;5;5;
89;45;4;7;
90;46;1;7;
91;47;1;8;
92;48;4;2;
94;49;4;6;
94;50;4;4;
95;51;4;4;
96;52;2;1;
102;53;3;1;
109;54;4;7;
109;55;1;8;
110;56;1;9;
110;57;2;10;
112;58;4;5;
117;59;3;5;
118;60;4;8;
119;61;4;6;
120;62;3;9;
