0;1;2;3;4
0;1;3;7;
0;2;4;10;
2;3;3;10;
3;4;4;9;
8;5;4;10;
10;6;3;1;
10;7;1;5;
11;8;4;9;
12;9;5;3;
12;10;4;4;
15;11;5;1;
17;12;5;1;
20;13;3;10;
20;14;4;3;
20;15;3;3;
21;16;5;8;
21;17;2;8;
26;18;4;6;
34;19;3;9;
34;20;4;1;
40;21;3;8;
41;22;1;6;
41;23;5;10;
45;24;2;8;
47;25;3;6;
49;26;5;9;
50;27;3;3;
51;28;5;6;
54;29;4;10;
57;30;4;7;
60;31;4;5;
61;32;5;6;
63;33;3;4;
66;34;2;1;
70;35;4;4;
71;36;4;1;
72;37;1;8;
74;38;4;1;
74;39;3;1;
75;40;3;10;
79;41;3;9;
79;42;2;8;
80;43;1;7;
86;44;3;8;
87;45;2;3;
89;46;4;10;
103;47;3;7;
108;48;3;8;
110;49;3;9;
111;50;5;8;
116;51;3;9;
117;52;1;9;
119;53;4;6;
