0;1;2;3;4
3;1;4;4;
5;2;4;8;
7;3;3;3;
12;4;2;1;
13;5;3;4;
13;6;5;6;
14;7;3;3;
19;8;4;10;
23;9;1;7;
34;10;3;5;
35;11;3;8;
35;12;3;10;
36;13;4;6;
37;14;5;8;
37;15;2;6;
41;16;2;7;
45;17;1;4;
46;18;3;2;
47;19;3;9;
49;20;3;1;
50;21;1;3;
51;22;4;3;
52;23;3;4;
52;24;2;9;
56;25;5;8;
56;26;5;5;
58;27;5;4;
59;28;4;9;
60;29;2;5;
62;30;4;2;
63;31;1;6;
65;32;3;2;
69;33;2;10;
70;34;2;9;
72;35;5;6;
72;36;5;6;
73;37;3;3;
77;38;4;7;
78;39;2;6;
80;40;5;8;
81;41;1;3;
81;42;3;2;
82;43;5;10;
83;44;4;3;
89;45;4;6;
89;46;3;9;
90;47;1;10;
93;48;2;5;
94;49;5;8;
101;50;1;4;
103;51;1;9;
104;52;1;3;
105;53;3;4;
109;54;1;1;
110;55;1;9;
115;56;3;6;
117;57;3;2;
119;58;2;4;
