0;1;2;3;4
3;1;5;8;
4;2;4;6;
8;3;3;1;
10;4;3;5;
12;5;5;1;
13;6;3;10;
14;7;1;3;
14;8;3;4;
14;9;3;7;
14;10;4;9;
17;11;5;4;
19;12;1;8;
22;13;3;6;
25;14;3;2;
26;15;1;5;
27;16;2;9;
27;17;5;6;
29;18;2;2;
29;19;4;3;
30;20;1;9;
30;21;2;4;
31;22;3;1;
33;23;2;5;
33;24;2;1;
33;25;2;5;
34;26;1;2;
34;27;4;4;
40;28;1;2;
42;29;4;7;
44;30;1;1;
45;31;4;3;
47;32;5;10;
47;33;2;2;
49;34;3;8;
51;35;3;4;
52;36;5;7;
55;37;5;9;
56;38;2;10;
57;39;1;8;
59;40;3;2;
59;41;2;8;
61;42;3;6;
62;43;5;8;
62;44;4;3;
63;45;1;5;
64;46;4;5;
65;47;2;8;
72;48;2;8;
74;49;3;6;
75;50;5;4;
75;51;1;5;
77;52;1;8;
78;53;4;9;
79;54;4;7;
80;55;3;3;
81;56;5;3;
82;57;5;5;
82;58;3;10;
83;59;3;6;
84;60;2;2;
86;61;4;7;
86;62;1;10;
89;63;4;5;
92;64;1;9;
94;65;2;10;
98;66;3;5;
100;67;5;6;
104;68;1;9;
106;69;5;9;
107;70;1;6;
109;71;3;2;
111;72;5;2;
118;73;2;5;
119;74;1;9;
119;75;2;5;
